DATE,TYPE,SOFTSWITCHNAME,GW,ROUTENAME,ROUTETYPE,DESC,DPC,CIRCUITINSTALLED,CIRCUITAVAILABLE,CICLOADSHARE,SEIZURE,ANSWER,ASR,PEAKERL,AVERAGEPEAKERL,PEAKTIME,BIDS,LOSTBIDS,CONGESTTION,DURALSEIZE
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA PUNE MSC-2,National,628-IDEA PUNE MSC-2,4_128_7,154,154,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA PUNE MSC-2,National,628-IDEA PUNE MSC-2,4_128_7,154,154,0.000%,109,50,45.872%,1.264,0.008,12:00-13:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,IDEA PUNE MSC-3,National,629-IDEA PUNE MSC-3,4_129_0,645,645,0.620%,4353,1485,34.114%,8.647,0.013,10:00-11:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA PUNE MSC-3,National,629-IDEA PUNE MSC-3,4_129_0,645,645,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA PUNE MSC-3,National,629-IDEA PUNE MSC-3,4_129_0,645,645,0.620%,4353,1485,34.114%,8.647,0.013,10:00-11:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Chennai ISC,International,1546-Chennai ISC,2_203_5,30,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Chennai ISC,International,1546-Chennai ISC,2_203_5,30,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Chennai ISC,International,1546-Chennai ISC,2_203_5,30,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Airtel indore,National,562-Airtel Indore,4_217_2,308,308,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Airtel indore,National,562-Airtel Indore,4_217_2,308,308,0.974%,4324,852,19.704%,8.785,0.029,15:00-16:00,4324,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Airtel indore,National,562-Airtel Indore,4_217_2,308,308,0.974%,4324,852,19.704%,8.785,0.029,15:00-16:00,4324,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,AIRTEL PUNE MSC-2,National,572-Airtel pune,4_213_4,463,463,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,AIRTEL PUNE MSC-2,National,572-Airtel pune,4_213_4,463,463,0.216%,1882,510,27.099%,8.359,0.018,11:00-12:00,1882,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,AIRTEL PUNE MSC-2,National,572-Airtel pune,4_213_4,463,463,0.216%,1882,510,27.099%,8.359,0.018,11:00-12:00,1882,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Vodafone Ahmedabad(ILD),International,5878-Vodafone Ahmedabad(ILD),4_159_5,465,465,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Vodafone Ahmedabad(ILD),International,5878-Vodafone Ahmedabad(ILD),4_159_5,465,465,10.108%,11820,6706,56.734%,257.132,0.553,21:00-22:00,11820,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Vodafone Ahmedabad(ILD),International,5878-Vodafone Ahmedabad(ILD),4_159_5,465,465,10.108%,11820,6706,56.734%,257.132,0.553,21:00-22:00,11820,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,Shyam Jaipur,National,730-Shyam Jaipur,2_190_6,247,243,4.411%,11000,5972,54.291%,35.012,0.144,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,Shyam Jaipur,National,730-Shyam Jaipur,2_190_6,247,241,0.947%,2342,1088,46.456%,15.334,0.064,16:00-17:00,2884,542,18.793%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,Shyam Jaipur,National,730-Shyam Jaipur,2_190_6,247,243,5.350%,13342,7060,52.916%,47.990,0.197,16:00-17:00,2884,542,18.793%,10
07/08/2015,IC,Mumbai_SS,MUMBMGW,Unitech Pune,National, 20084-Unitech Pune,5_114_4,650,650,0.923%,3906,2587,66.231%,14.736,0.023,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Unitech Pune,National, 20084-Unitech Pune,5_114_4,650,650,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Unitech Pune,National, 20084-Unitech Pune,5_114_4,650,650,0.923%,3906,2587,66.231%,14.736,0.023,11:00-12:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Idea Jaipur,National, 20635-Idea MSC1 Jaipur,2_193_5,155,155,0.372%,602,92,15.282%,0.953,0.006,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Idea Jaipur,National, 20635-Idea MSC1 Jaipur,2_193_5,155,155,0.273%,443,109,24.605%,2.174,0.014,11:00-12:00,443,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Idea Jaipur,National, 20635-Idea MSC1 Jaipur,2_193_5,155,155,0.645%,1045,201,19.234%,2.186,0.014,11:00-12:00,443,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Idea NAgpur(ILD),International,4011-Idea Nagpur(ILD),4_128_6,155,151,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Idea NAgpur(ILD),International,4011-Idea Nagpur(ILD),4_128_6,155,151,10.596%,5692,2785,48.928%,37.891,0.251,21:00-22:00,5692,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Idea NAgpur(ILD),International,4011-Idea Nagpur(ILD),4_128_6,155,151,10.596%,5692,2785,48.928%,37.891,0.251,21:00-22:00,5692,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML Pune Bwindi,National,200-TTML Pune Bhiwandi,2_171_6,31,31,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML Pune Bwindi,National,200-TTML Pune Bhiwandi,2_171_6,31,31,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML Pune Bwindi,National,200-TTML Pune Bhiwandi,2_171_6,31,31,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,TTSL Ahmedabad(ILD),International,5610-TTSL Ahmedabad(ILD),5_127_1,308,308,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,TTSL Ahmedabad(ILD),International,5610-TTSL Ahmedabad(ILD),5_127_1,308,308,12.662%,19679,6937,35.251%,93.552,0.304,21:00-22:00,19679,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,TTSL Ahmedabad(ILD),International,5610-TTSL Ahmedabad(ILD),5_127_1,308,308,12.662%,19679,6937,35.251%,93.552,0.304,21:00-22:00,19679,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Idea Pune MSS 1,National,626-IDEA VLR Pune,4_129_5,246,246,0.813%,3062,980,32.005%,5.707,0.023,12:00-13:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Idea Pune MSS 1,National,626-IDEA VLR Pune,4_129_5,246,246,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Idea Pune MSS 1,National,626-IDEA VLR Pune,4_129_5,246,246,0.813%,3062,980,32.005%,5.707,0.023,12:00-13:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,IDEA GMSC Pune,National,625-IDEA GMSC2 PUNE,2_175_4,680,680,2.404%,16050,5639,35.134%,25.562,0.038,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA GMSC Pune,National,625-IDEA GMSC2 PUNE,2_175_4,680,680,2.890%,19298,8706,45.113%,60.122,0.088,12:00-13:00,19298,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA GMSC Pune,National,625-IDEA GMSC2 PUNE,2_175_4,680,680,5.294%,35348,14345,40.582%,84.076,0.124,11:00-12:00,19298,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML ZTE Nagpur,National,198-TTML Nagpur,2_170_3,60,60,0.000%,6,4,66.667%,0.108,0.002,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML ZTE Nagpur,National,198-TTML Nagpur,2_170_3,60,60,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML ZTE Nagpur,National,198-TTML Nagpur,2_170_3,60,60,0.000%,6,4,66.667%,0.108,0.002,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,Airtel Jaipur,National,526-Airtel Jaipur,2_192_3,866,864,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,Airtel Jaipur,National,526-Airtel Jaipur,2_192_3,866,864,0.231%,1936,716,36.983%,4.453,0.005,19:00-20:00,1936,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,Airtel Jaipur,National,526-Airtel Jaipur,2_192_3,866,864,0.231%,1936,716,36.983%,4.453,0.005,19:00-20:00,1936,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Idea MSC1 Bhopal,National,606-IDEA MSC1 Bhopal,4_133_7,556,556,1.158%,17169,3958,23.053%,14.900,0.027,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Idea MSC1 Bhopal,National,606-IDEA MSC1 Bhopal,4_133_7,556,556,0.820%,12154,1403,11.544%,59.932,0.108,08:00-09:00,12154,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Idea MSC1 Bhopal,National,606-IDEA MSC1 Bhopal,4_133_7,556,556,1.978%,29323,5361,18.283%,63.093,0.113,08:00-09:00,12154,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,Idea Jaipur MSC1,National,613-Idea Jaipur MSC1,4_209_6,618,608,0.761%,9331,2576,27.607%,12.588,0.021,14:00-15:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,Idea Jaipur MSC1,National,613-Idea Jaipur MSC1,4_209_6,618,608,0.225%,2763,647,23.417%,8.526,0.014,11:00-12:00,2763,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,Idea Jaipur MSC1,National,613-Idea Jaipur MSC1,4_209_6,618,608,0.987%,12094,3223,26.650%,19.792,0.033,11:00-12:00,2763,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML Technopolis,National,187-TTML Technopolis,1_3_2,308,308,0.305%,1138,498,43.761%,2.425,0.008,19:00-20:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML Technopolis,National,187-TTML Technopolis,1_3_2,308,308,0.345%,1287,282,21.911%,2.108,0.007,16:00-17:00,1287,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML Technopolis,National,187-TTML Technopolis,1_3_2,308,308,0.649%,2425,780,32.165%,3.986,0.013,16:00-17:00,1287,0,0.000%,20
07/08/2015,IC,Mumbai_SS,MUMBMGW,RTL Raipur,National,504-RTL RAIPUR,2_162_6,308,307,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,RTL Raipur,National,504-RTL RAIPUR,2_162_6,308,307,0.326%,1552,242,15.593%,3.375,0.011,20:00-21:00,1552,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,RTL Raipur,National,504-RTL RAIPUR,2_162_6,308,307,0.326%,1552,242,15.593%,3.375,0.011,20:00-21:00,1552,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,IDEA RAIPUR,National,618-Idea Raipur,4_133_5,431,430,2.753%,26207,7121,27.172%,30.637,0.071,12:00-13:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA RAIPUR,National,618-Idea Raipur,4_133_5,431,430,0.968%,9213,1081,11.733%,45.068,0.105,08:00-09:00,9213,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA RAIPUR,National,618-Idea Raipur,4_133_5,431,430,3.721%,35420,8202,23.156%,54.670,0.127,08:00-09:00,9213,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Touchtel Raipur,National,577-Touchtel Raipur,1_91_4,60,60,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Touchtel Raipur,National,577-Touchtel Raipur,1_91_4,60,60,5.000%,3915,1518,38.774%,6.641,0.111,12:00-13:00,3915,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Touchtel Raipur,National,577-Touchtel Raipur,1_91_4,60,60,5.000%,3915,1518,38.774%,6.641,0.111,12:00-13:00,3915,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Vodafone  Mumbai GMSC 8,National,344-Vodafone GMSC8 Mumbai,4_126_2,149,149,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Vodafone  Mumbai GMSC 8,National,344-Vodafone GMSC8 Mumbai,4_126_2,149,149,0.671%,3383,300,8.868%,6.897,0.046,11:00-12:00,3383,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Vodafone  Mumbai GMSC 8,National,344-Vodafone GMSC8 Mumbai,4_126_2,149,149,0.671%,3383,300,8.868%,6.897,0.046,11:00-12:00,3383,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Vodafone Mumbai GMSC 12,National,343-Vodafone GMSC12 Mumbai,4_126_3,277,277,1.139%,4766,994,20.856%,7.980,0.029,19:00-20:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Vodafone Mumbai GMSC 12,National,343-Vodafone GMSC12 Mumbai,4_126_3,277,277,0.306%,1279,103,8.053%,2.752,0.010,11:00-12:00,1279,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Vodafone Mumbai GMSC 12,National,343-Vodafone GMSC12 Mumbai,4_126_3,277,277,1.444%,6045,1097,18.147%,9.814,0.035,11:00-12:00,1279,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,MUMBAI ISC LI,International,1525-ISC Mumbai ( LI ),2_174_3,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,MUMBAI ISC LI,International,1525-ISC Mumbai ( LI ),2_174_3,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,MUMBAI ISC LI,International,1525-ISC Mumbai ( LI ),2_174_3,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,Idea Gandhinagar,National,605-IDEA GMSC Ahmedabad,4_131_3,463,463,1.678%,11352,3939,34.699%,21.518,0.046,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,Idea Gandhinagar,National,605-IDEA GMSC Ahmedabad,4_131_3,463,463,0.266%,1796,271,15.089%,6.670,0.014,07:00-08:00,1796,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,Idea Gandhinagar,National,605-IDEA GMSC Ahmedabad,4_131_3,463,463,1.944%,13148,4210,32.020%,21.776,0.047,20:00-21:00,1796,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,IDEA NAGPUR GMSC,National,616- IDEA GMSC Nagpur,4_128_6,327,327,3.058%,17201,4758,27.661%,19.017,0.058,18:00-19:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA NAGPUR GMSC,National,616- IDEA GMSC Nagpur,4_128_6,327,327,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA NAGPUR GMSC,National,616- IDEA GMSC Nagpur,4_128_6,327,327,3.058%,17201,4758,27.661%,19.017,0.058,18:00-19:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,TTSL MSC1 Jaipur,National, 195-TTSL JAipur MSC-1,4_166_2,215,215,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,TTSL MSC1 Jaipur,National, 195-TTSL JAipur MSC-1,4_166_2,215,215,0.000%,586,48,8.191%,0.802,0.004,14:00-15:00,586,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,TTSL MSC1 Jaipur,National, 195-TTSL JAipur MSC-1,4_166_2,215,215,0.000%,586,48,8.191%,0.802,0.004,14:00-15:00,586,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,RTL MSC Indore,National,500-RTL MSC Indore,4_135_0,493,493,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,RTL MSC Indore,National,500-RTL MSC Indore,4_135_0,493,493,0.203%,1552,253,16.302%,3.801,0.008,20:00-21:00,1552,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,RTL MSC Indore,National,500-RTL MSC Indore,4_135_0,493,493,0.203%,1552,253,16.302%,3.801,0.008,20:00-21:00,1552,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML MSC1 Pune,National,185-TTML MSC1 Pune,2_171_6,92,92,3.261%,2788,663,23.780%,35.784,0.389,19:00-20:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML MSC1 Pune,National,185-TTML MSC1 Pune,2_171_6,92,92,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML MSC1 Pune,National,185-TTML MSC1 Pune,2_171_6,92,92,3.261%,2788,663,23.780%,35.784,0.389,19:00-20:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML Marol,National,160-TTML Marol,1_2_7,308,305,0.222%,635,292,45.984%,2.097,0.007,12:00-13:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML Marol,National,160-TTML Marol,1_2_7,308,305,0.433%,1237,277,22.393%,1.811,0.006,11:00-12:00,1237,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML Marol,National,160-TTML Marol,1_2_7,308,305,0.656%,1872,569,30.395%,3.892,0.013,12:00-13:00,1237,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,Aircel Mumbai(ILDo-NLDo ON NET),International,6354-Aircel Mumbai (ILDO-NLDO),3_180_7,743,743,0.000%,1193,668,55.993%,98.793,0.133,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,Aircel Mumbai(ILDo-NLDo ON NET),International,6354-Aircel Mumbai (ILDO-NLDO),3_180_7,743,743,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,Aircel Mumbai(ILDo-NLDo ON NET),International,6354-Aircel Mumbai (ILDO-NLDO),3_180_7,743,743,0.000%,1193,668,55.993%,98.793,0.133,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Idea Gwalior,National,603-Idea Gwalior,4_133_6,215,215,0.930%,4403,1092,24.801%,5.284,0.025,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Idea Gwalior,National,603-Idea Gwalior,4_133_6,215,215,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Idea Gwalior,National,603-Idea Gwalior,4_133_6,215,215,0.930%,4403,1092,24.801%,5.284,0.025,11:00-12:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,IDEA GOA,National,601-IDEA GOA,4_128_5,928,928,0.491%,3884,1436,36.972%,8.094,0.009,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA GOA,National,601-IDEA GOA,4_128_5,928,928,3.712%,29358,13203,44.972%,87.588,0.094,11:00-12:00,29358,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA GOA,National,601-IDEA GOA,4_128_5,928,928,4.203%,33242,14639,44.038%,95.682,0.103,11:00-12:00,29358,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,IDEA Pune GMSC-1,National,600-IDEA Pune GMSC-2,4_128_4,30,30,3.125%,2417,45,1.862%,1.114,0.037,10:00-11:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,IDEA Pune GMSC-1,National,600-IDEA Pune GMSC-2,4_128_4,30,30,0.208%,161,122,75.776%,1.621,0.054,12:00-13:00,161,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,IDEA Pune GMSC-1,National,600-IDEA Pune GMSC-2,4_128_4,30,30,3.333%,2578,167,6.478%,1.634,0.054,12:00-13:00,161,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML MMB Nariman Point,National,157-TTML Mumbai,1_2_6,91,91,0.137%,75,0,0.000%,0.004,0.000,14:00-15:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML MMB Nariman Point,National,157-TTML Mumbai,1_2_6,91,91,2.061%,1131,761,67.286%,5.401,0.059,12:00-13:00,1131,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML MMB Nariman Point,National,157-TTML Mumbai,1_2_6,91,91,2.198%,1206,761,63.101%,5.401,0.059,12:00-13:00,1131,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Uninor Punr(NLD),National,20099-Uninor Pune,5_114_3,217,217,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Uninor Punr(NLD),National,20099-Uninor Pune,5_114_3,217,217,0.000%,33,5,15.152%,0.083,0.000,12:00-13:00,33,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Uninor Punr(NLD),National,20099-Uninor Pune,5_114_3,217,217,0.000%,33,5,15.152%,0.083,0.000,12:00-13:00,33,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,Uninor Pune (NLD),National,20097-Uninor Pune,5_114_3,1393,1393,0.173%,862,422,48.956%,44.297,0.032,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,Uninor Pune (NLD),National,20097-Uninor Pune,5_114_3,1393,1393,0.042%,211,31,14.692%,0.409,0.000,12:00-13:00,211,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,Uninor Pune (NLD),National,20097-Uninor Pune,5_114_3,1393,1393,0.215%,1073,453,42.218%,44.642,0.032,11:00-12:00,211,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,Aircel Mumbai(ILDo-NLDo),International,6355-Aircel Mumbai (ILDO-NLDO),3_180_7,589,589,0.849%,6729,1512,22.470%,100.212,0.170,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,Aircel Mumbai(ILDo-NLDo),International,6355-Aircel Mumbai (ILDO-NLDO),3_180_7,589,589,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,Aircel Mumbai(ILDo-NLDo),International,6355-Aircel Mumbai (ILDO-NLDO),3_180_7,589,589,0.849%,6729,1512,22.470%,100.212,0.170,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML GMSC Pune,National,148-TTML GMSC Pune,2_172_5,123,123,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML GMSC Pune,National,148-TTML GMSC Pune,2_172_5,123,123,0.813%,1271,346,27.223%,6.339,0.052,20:00-21:00,1271,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML GMSC Pune,National,148-TTML GMSC Pune,2_172_5,123,123,0.813%,1271,346,27.223%,6.339,0.052,20:00-21:00,1271,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,TTML GOA WIRELINE,National,129-TTML Goa Wileline,2_173_5,31,30,0.000%,16,5,31.250%,0.064,0.002,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,TTML GOA WIRELINE,National,129-TTML Goa Wileline,2_173_5,31,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,TTML GOA WIRELINE,National,129-TTML Goa Wileline,2_173_5,31,30,0.000%,16,5,31.250%,0.064,0.002,11:00-12:00,0,0,0.000%,0
07/08/2015,IC,Mumbai_SS,AHMDMGW,NLD JAIPUR,National,751-NLD JAIPUR,3_154_3,154,154,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,AHMDMGW,NLD JAIPUR,National,751-NLD JAIPUR,3_154_3,154,154,1.299%,1471,696,47.315%,3.559,0.023,18:00-19:00,1471,0,0.000%,0
07/08/2015,BW,Mumbai_SS,AHMDMGW,NLD JAIPUR,National,751-NLD JAIPUR,3_154_3,154,154,1.299%,1471,696,47.315%,3.559,0.023,18:00-19:00,1471,0,0.000%,0
07/08/2015,IC,Mumbai_SS,MUMBMGW,ISC MUMBAI (LI),International,55501-ISC Mumbai ( LI ),2_174_3,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Mumbai_SS,MUMBMGW,ISC MUMBAI (LI),International,55501-ISC Mumbai ( LI ),2_174_3,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Mumbai_SS,MUMBMGW,ISC MUMBAI (LI),International,55501-ISC Mumbai ( LI ),2_174_3,31,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
